CTY_CODE,CTY_NAME,I_ENDUSE,I_ENDUSE_LDESC,GEN_VAL_MO,CON_VAL_MO,AIR_WGT_MO,CNT_WGT_MO,VES_WGT_MO,I_ENDUSE,time
7XXX,AFRICA,00010,COCOA BEANS,17755245,17755245,0,7885544,8012314,00010,2022-10
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,2619160,2619160,0,1153080,1153080,00010,2022-10
5XXX,ASIA,00010,COCOA BEANS,31000,31000,0,5200,5200,00010,2022-10
0017,CAFTA-DR,00010,COCOA BEANS,4114675,4114675,0,1513463,1513463,00010,2022-10
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,2619160,2619160,0,1153080,1153080,00010,2022-10
0020,USMCA (NAFTA),00010,COCOA BEANS,40428,40428,0,0,0,00010,2022-10
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,22202861,22202861,5562,9268319,9269319,00010,2022-10
0022,OECD,00010,COCOA BEANS,85654,85654,0,4568,4568,00010,2022-10
0023,NATO,00010,COCOA BEANS,35110,35110,0,3675,3675,00010,2022-10
0024,LAFTA,00010,COCOA BEANS,18008806,18008806,5562,7728396,7729396,00010,2022-10
0025,EURO AREA,00010,COCOA BEANS,35110,35110,0,3675,3675,00010,2022-10
0026,APEC,00010,COCOA BEANS,4277464,4277464,1038,1709545,1709545,00010,2022-10
0027,ASEAN,00010,COCOA BEANS,31000,31000,0,5200,5200,00010,2022-10
0028,CACM,00010,COCOA BEANS,67481,67481,0,14000,14000,00010,2022-10
2010,MEXICO,00010,COCOA BEANS,40428,40428,0,0,0,00010,2022-10
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-10
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2022-10
2110,EL SALVADOR,00010,COCOA BEANS,0,0,0,0,0,00010,2022-10
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2022-10
2190,NICARAGUA,00010,COCOA BEANS,67481,67481,0,14000,14000,00010,2022-10
2230,COSTA RICA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-10
2450,HAITI,00010,COCOA BEANS,79380,79380,0,26460,26460,00010,2022-10
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,4047194,4047194,0,1499463,1499463,00010,2022-10
7830,TANZANIA,00010,COCOA BEANS,166852,166852,0,73485,73485,00010,2022-10
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2022-10
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,4194055,4194055,0,1539923,1539923,00010,2022-10
3XXX,SOUTH AMERICA,00010,COCOA BEANS,17968378,17968378,5562,7728396,7729396,00010,2022-10
5490,THAILAND,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
5570,MALAYSIA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
5600,INDONESIA,00010,COCOA BEANS,95219,95219,0,24491,24491,00010,2022-11
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,1589225,1589225,0,717400,717400,00010,2022-11
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
3010,COLOMBIA,00010,COCOA BEANS,47088,47088,0,12676,12676,00010,2022-11
3070,VENEZUELA,00010,COCOA BEANS,65608,65608,0,25578,25578,00010,2022-11
3310,ECUADOR,00010,COCOA BEANS,17920976,17920976,1829,7738203,7738203,00010,2022-11
3330,PERU,00010,COCOA BEANS,1582398,1582398,0,515341,515341,00010,2022-11
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
4210,NETHERLANDS,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
4231,BELGIUM,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
4279,FRANCE,00010,COCOA BEANS,28336,28336,0,2654,2654,00010,2022-11
4280,GERMANY,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
4351,CZECH REPUBLIC,00010,COCOA BEANS,70688,70688,515,0,0,00010,2022-11
6863,FIJI,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
7470,SIERRA LEONE,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
7480,COTE D'IVOIRE,00010,COCOA BEANS,3552640,3552640,0,1472962,1472962,00010,2022-11
7490,GHANA,00010,COCOA BEANS,1185767,1185767,0,447172,447172,00010,2022-11
7520,TOGO,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
7530,NIGERIA,00010,COCOA BEANS,538996,538996,0,253400,253400,00010,2022-11
7630,CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,140407,140407,0,50400,50400,00010,2022-11
7780,UGANDA,00010,COCOA BEANS,56250,56250,0,13125,13125,00010,2022-11
4419,SWITZERLAND,00010,COCOA BEANS,17256,17256,0,1534,1534,00010,2022-11
4890,TURKEY,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,31478997,31478997,2344,12945514,12945514,00010,2022-11
0003,EUROPEAN UNION,00010,COCOA BEANS,99024,99024,515,2654,2654,00010,2022-11
1XXX,NORTH AMERICA,00010,COCOA BEANS,6240,6240,0,0,0,00010,2022-11
4XXX,EUROPE,00010,COCOA BEANS,116280,116280,515,4188,4188,00010,2022-11
7XXX,AFRICA,00010,COCOA BEANS,5691080,5691080,0,2320847,2320847,00010,2022-11
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,1684444,1684444,0,741891,741891,00010,2022-11
5XXX,ASIA,00010,COCOA BEANS,95219,95219,0,24491,24491,00010,2022-11
0017,CAFTA-DR,00010,COCOA BEANS,4283208,4283208,0,1571197,1571197,00010,2022-11
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,1589225,1589225,0,717400,717400,00010,2022-11
0020,USMCA (NAFTA),00010,COCOA BEANS,6240,6240,0,0,0,00010,2022-11
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,23905518,23905518,1829,9862995,9862995,00010,2022-11
0022,OECD,00010,COCOA BEANS,122520,122520,515,4188,4188,00010,2022-11
0023,NATO,00010,COCOA BEANS,99024,99024,515,2654,2654,00010,2022-11
0024,LAFTA,00010,COCOA BEANS,19622310,19622310,1829,8291798,8291798,00010,2022-11
0025,EURO AREA,00010,COCOA BEANS,28336,28336,0,2654,2654,00010,2022-11
0026,APEC,00010,COCOA BEANS,3273082,3273082,0,1257232,1257232,00010,2022-11
0027,ASEAN,00010,COCOA BEANS,95219,95219,0,24491,24491,00010,2022-11
0028,CACM,00010,COCOA BEANS,22791,22791,0,9140,9140,00010,2022-11
2010,MEXICO,00010,COCOA BEANS,6240,6240,0,0,0,00010,2022-11
2050,GUATEMALA,00010,COCOA BEANS,4709,4709,0,1218,1218,00010,2022-11
2080,BELIZE,00010,COCOA BEANS,81675,81675,0,15593,15593,00010,2022-11
2110,EL SALVADOR,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
2150,HONDURAS,00010,COCOA BEANS,2301,2301,0,2411,2411,00010,2022-11
2190,NICARAGUA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
2230,COSTA RICA,00010,COCOA BEANS,15781,15781,0,5511,5511,00010,2022-11
2450,HAITI,00010,COCOA BEANS,0,0,0,0,0,00010,2022-11
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,4260417,4260417,0,1562057,1562057,00010,2022-11
7830,TANZANIA,00010,COCOA BEANS,152415,152415,0,70560,70560,00010,2022-11
7880,MADAGASCAR,00010,COCOA BEANS,64605,64605,0,13228,13228,00010,2022-11
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,4364883,4364883,0,1586790,1586790,00010,2022-11
3XXX,SOUTH AMERICA,00010,COCOA BEANS,19616070,19616070,1829,8291798,8291798,00010,2022-11
5490,THAILAND,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
5570,MALAYSIA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
5600,INDONESIA,00010,COCOA BEANS,2908,2908,0,449,449,00010,2022-12
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,2325760,2325760,0,1071920,1071920,00010,2022-12
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
3010,COLOMBIA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
3070,VENEZUELA,00010,COCOA BEANS,185148,185148,0,105084,105084,00010,2022-12
3310,ECUADOR,00010,COCOA BEANS,14772103,14772103,1502,6034752,6034752,00010,2022-12
3330,PERU,00010,COCOA BEANS,650426,650426,410,142288,142288,00010,2022-12
3350,BOLIVIA,00010,COCOA BEANS,46600,46600,0,22150,22150,00010,2022-12
3510,BRAZIL,00010,COCOA BEANS,29352,29352,0,6588,6588,00010,2022-12
4210,NETHERLANDS,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
4231,BELGIUM,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
4279,FRANCE,00010,COCOA BEANS,53542,53542,0,5689,5689,00010,2022-12
4280,GERMANY,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
4351,CZECH REPUBLIC,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
6863,FIJI,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
7470,SIERRA LEONE,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
7480,COTE D'IVOIRE,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
7490,GHANA,00010,COCOA BEANS,3996715,3996715,0,1260000,1260000,00010,2022-12
7520,TOGO,00010,COCOA BEANS,253491,253491,0,104300,104300,00010,2022-12
7530,NIGERIA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
7630,CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,702035,702035,0,252720,252720,00010,2022-12
7780,UGANDA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
4419,SWITZERLAND,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
4890,TURKEY,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,25359350,25359350,1912,9876846,9879092,00010,2022-12
0003,EUROPEAN UNION,00010,COCOA BEANS,53542,53542,0,5689,5689,00010,2022-12
1XXX,NORTH AMERICA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
4XXX,EUROPE,00010,COCOA BEANS,53542,53542,0,5689,5689,00010,2022-12
7XXX,AFRICA,00010,COCOA BEANS,5655237,5655237,0,1878294,1878294,00010,2022-12
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,2328668,2328668,0,1072369,1072369,00010,2022-12
5XXX,ASIA,00010,COCOA BEANS,2908,2908,0,449,449,00010,2022-12
0017,CAFTA-DR,00010,COCOA BEANS,1638274,1638274,0,609632,611878,00010,2022-12
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,2325760,2325760,0,1071920,1071920,00010,2022-12
0020,USMCA (NAFTA),00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,17321903,17321903,1912,6920494,6922740,00010,2022-12
0022,OECD,00010,COCOA BEANS,53542,53542,0,5689,5689,00010,2022-12
0023,NATO,00010,COCOA BEANS,53542,53542,0,5689,5689,00010,2022-12
0024,LAFTA,00010,COCOA BEANS,15683629,15683629,1912,6310862,6310862,00010,2022-12
0025,EURO AREA,00010,COCOA BEANS,53542,53542,0,5689,5689,00010,2022-12
0026,APEC,00010,COCOA BEANS,2979094,2979094,410,1214657,1214657,00010,2022-12
0027,ASEAN,00010,COCOA BEANS,2908,2908,0,449,449,00010,2022-12
0028,CACM,00010,COCOA BEANS,19345,19345,0,4823,4823,00010,2022-12
2010,MEXICO,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
2110,EL SALVADOR,00010,COCOA BEANS,19345,19345,0,4823,4823,00010,2022-12
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
2190,NICARAGUA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
2230,COSTA RICA,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
2450,HAITI,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,1618929,1618929,0,604809,607055,00010,2022-12
7830,TANZANIA,00010,COCOA BEANS,702996,702996,0,261274,261274,00010,2022-12
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2022-12
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,1638274,1638274,0,609632,611878,00010,2022-12
3XXX,SOUTH AMERICA,00010,COCOA BEANS,15683629,15683629,1912,6310862,6310862,00010,2022-12
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,2466050,2466050,0,1056700,1056700,00010,2023-01
3070,VENEZUELA,00010,COCOA BEANS,249648,249648,0,130662,130662,00010,2023-01
3310,ECUADOR,00010,COCOA BEANS,9485349,9485349,2958,3065292,3065292,00010,2023-01
3330,PERU,00010,COCOA BEANS,625370,625370,0,193203,193203,00010,2023-01
4279,FRANCE,00010,COCOA BEANS,19653,19653,0,1690,1690,00010,2023-01
7480,COTE D'IVOIRE,00010,COCOA BEANS,94269548,94269548,0,1723801,44574200,00010,2023-01
7490,GHANA,00010,COCOA BEANS,12452672,12452672,0,4863635,4863635,00010,2023-01
7520,TOGO,00010,COCOA BEANS,252919,252919,0,104080,104080,00010,2023-01
7530,NIGERIA,00010,COCOA BEANS,1472522,1472522,0,672701,672701,00010,2023-01
4419,SWITZERLAND,00010,COCOA BEANS,27000,27000,0,2254,2254,00010,2023-01
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,124771289,124771289,2958,13040616,55891015,00010,2023-01
0003,EUROPEAN UNION,00010,COCOA BEANS,19653,19653,0,1690,1690,00010,2023-01
1XXX,NORTH AMERICA,00010,COCOA BEANS,16897,16897,0,0,0,00010,2023-01
4XXX,EUROPE,00010,COCOA BEANS,46653,46653,0,3944,3944,00010,2023-01
7XXX,AFRICA,00010,COCOA BEANS,108512761,108512761,0,7377888,50228287,00010,2023-01
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,2466050,2466050,0,1056700,1056700,00010,2023-01
0017,CAFTA-DR,00010,COCOA BEANS,3368561,3368561,0,1212927,1212927,00010,2023-01
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,2466050,2466050,0,1056700,1056700,00010,2023-01
0020,USMCA (NAFTA),00010,COCOA BEANS,16897,16897,0,0,0,00010,2023-01
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,13745825,13745825,2958,4602084,4602084,00010,2023-01
0022,OECD,00010,COCOA BEANS,63550,63550,0,3944,3944,00010,2023-01
0023,NATO,00010,COCOA BEANS,19653,19653,0,1690,1690,00010,2023-01
0024,LAFTA,00010,COCOA BEANS,10377264,10377264,2958,3389157,3389157,00010,2023-01
0025,EURO AREA,00010,COCOA BEANS,19653,19653,0,1690,1690,00010,2023-01
0026,APEC,00010,COCOA BEANS,3108317,3108317,0,1249903,1249903,00010,2023-01
0028,CACM,00010,COCOA BEANS,51105,51105,0,9765,9765,00010,2023-01
2010,MEXICO,00010,COCOA BEANS,16897,16897,0,0,0,00010,2023-01
2050,GUATEMALA,00010,COCOA BEANS,51105,51105,0,9765,9765,00010,2023-01
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,3317456,3317456,0,1203162,1203162,00010,2023-01
7830,TANZANIA,00010,COCOA BEANS,65100,65100,0,13671,13671,00010,2023-01
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,3368561,3368561,0,1212927,1212927,00010,2023-01
3XXX,SOUTH AMERICA,00010,COCOA BEANS,10360367,10360367,2958,3389157,3389157,00010,2023-01
5600,INDONESIA,00010,COCOA BEANS,285447,285447,0,74090,74090,00010,2023-02
5650,PHILIPPINES,00010,COCOA BEANS,60375,60375,0,11025,11025,00010,2023-02
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,806210,806210,0,334300,334300,00010,2023-02
3070,VENEZUELA,00010,COCOA BEANS,92574,92574,0,52542,52542,00010,2023-02
3310,ECUADOR,00010,COCOA BEANS,5808376,5808376,2366,2089695,2089695,00010,2023-02
3330,PERU,00010,COCOA BEANS,508667,508667,0,141715,141715,00010,2023-02
3510,BRAZIL,00010,COCOA BEANS,5825,5825,560,0,0,00010,2023-02
4279,FRANCE,00010,COCOA BEANS,30142,30142,0,2820,2820,00010,2023-02
7480,COTE D'IVOIRE,00010,COCOA BEANS,71575269,71575269,0,2264961,30866331,00010,2023-02
7490,GHANA,00010,COCOA BEANS,26585456,26585456,0,13360966,13360966,00010,2023-02
7520,TOGO,00010,COCOA BEANS,773467,773467,0,317560,317560,00010,2023-02
7530,NIGERIA,00010,COCOA BEANS,205383,205383,0,105196,105196,00010,2023-02
4419,SWITZERLAND,00010,COCOA BEANS,11749,11749,0,1020,1020,00010,2023-02
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,110143547,110143547,2926,19849097,48450467,00010,2023-02
0003,EUROPEAN UNION,00010,COCOA BEANS,30142,30142,0,2820,2820,00010,2023-02
1XXX,NORTH AMERICA,00010,COCOA BEANS,28884,28884,0,0,0,00010,2023-02
4XXX,EUROPE,00010,COCOA BEANS,41891,41891,0,3840,3840,00010,2023-02
7XXX,AFRICA,00010,COCOA BEANS,99139575,99139575,0,16048683,44650053,00010,2023-02
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,1152032,1152032,0,419415,419415,00010,2023-02
5XXX,ASIA,00010,COCOA BEANS,345822,345822,0,85115,85115,00010,2023-02
0017,CAFTA-DR,00010,COCOA BEANS,3365723,3365723,0,1093207,1093207,00010,2023-02
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,806210,806210,0,334300,334300,00010,2023-02
0020,USMCA (NAFTA),00010,COCOA BEANS,28884,28884,0,0,0,00010,2023-02
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,9810049,9810049,2926,3377159,3377159,00010,2023-02
0022,OECD,00010,COCOA BEANS,70775,70775,0,3840,3840,00010,2023-02
0023,NATO,00010,COCOA BEANS,30142,30142,0,2820,2820,00010,2023-02
0024,LAFTA,00010,COCOA BEANS,6444326,6444326,2926,2283952,2283952,00010,2023-02
0025,EURO AREA,00010,COCOA BEANS,30142,30142,0,2820,2820,00010,2023-02
0026,APEC,00010,COCOA BEANS,1689583,1689583,0,561130,561130,00010,2023-02
0027,ASEAN,00010,COCOA BEANS,345822,345822,0,85115,85115,00010,2023-02
0028,CACM,00010,COCOA BEANS,30000,30000,0,6247,6247,00010,2023-02
2010,MEXICO,00010,COCOA BEANS,28884,28884,0,0,0,00010,2023-02
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2023-02
2230,COSTA RICA,00010,COCOA BEANS,30000,30000,0,6247,6247,00010,2023-02
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,3335723,3335723,0,1086960,1086960,00010,2023-02
7830,TANZANIA,00010,COCOA BEANS,0,0,0,0,0,00010,2023-02
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,3365723,3365723,0,1093207,1093207,00010,2023-02
3XXX,SOUTH AMERICA,00010,COCOA BEANS,6415442,6415442,2926,2283952,2283952,00010,2023-02
5330,INDIA,00010,COCOA BEANS,80775,80775,0,11954,11954,00010,2023-03
5600,INDONESIA,00010,COCOA BEANS,0,0,0,0,0,00010,2023-03
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2023-03
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,3063525,3063525,0,1252290,1252290,00010,2023-03
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,66250,66250,0,14850,14850,00010,2023-03
3010,COLOMBIA,00010,COCOA BEANS,64604,64604,0,13103,13103,00010,2023-03
3070,VENEZUELA,00010,COCOA BEANS,64500,64500,0,25578,25578,00010,2023-03
3310,ECUADOR,00010,COCOA BEANS,10876801,10876801,1950,3716947,3716947,00010,2023-03
3330,PERU,00010,COCOA BEANS,242075,242075,0,47098,47098,00010,2023-03
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2023-03
4279,FRANCE,00010,COCOA BEANS,3337,3337,0,191,191,00010,2023-03
7480,COTE D'IVOIRE,00010,COCOA BEANS,63668615,63668615,0,2918420,28761145,00010,2023-03
7490,GHANA,00010,COCOA BEANS,29781467,29781467,0,12676209,12676209,00010,2023-03
7520,TOGO,00010,COCOA BEANS,0,0,0,0,0,00010,2023-03
7530,NIGERIA,00010,COCOA BEANS,5605427,5605427,0,2081802,2081802,00010,2023-03
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,254773,254773,0,94744,94744,00010,2023-03
4419,SWITZERLAND,00010,COCOA BEANS,18295,18295,0,1286,1286,00010,2023-03
4890,TURKEY,00010,COCOA BEANS,4173,4173,0,764,764,00010,2023-03
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,118320034,118320034,2466,24434877,50277602,00010,2023-03
0003,EUROPEAN UNION,00010,COCOA BEANS,3337,3337,0,191,191,00010,2023-03
1XXX,NORTH AMERICA,00010,COCOA BEANS,18871,18871,0,0,0,00010,2023-03
4XXX,EUROPE,00010,COCOA BEANS,25805,25805,0,2241,2241,00010,2023-03
7XXX,AFRICA,00010,COCOA BEANS,99892432,99892432,0,17989682,43832407,00010,2023-03
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,3063525,3063525,0,1252290,1252290,00010,2023-03
5XXX,ASIA,00010,COCOA BEANS,80775,80775,0,11954,11954,00010,2023-03
0017,CAFTA-DR,00010,COCOA BEANS,3777350,3777350,516,1300434,1300434,00010,2023-03
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,3063525,3063525,0,1252290,1252290,00010,2023-03
0020,USMCA (NAFTA),00010,COCOA BEANS,18871,18871,0,0,0,00010,2023-03
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,15191247,15191247,2466,5163860,5163860,00010,2023-03
0022,OECD,00010,COCOA BEANS,44676,44676,0,2241,2241,00010,2023-03
0023,NATO,00010,COCOA BEANS,7510,7510,0,955,955,00010,2023-03
0024,LAFTA,00010,COCOA BEANS,11266851,11266851,1950,3802726,3802726,00010,2023-03
0025,EURO AREA,00010,COCOA BEANS,3337,3337,0,191,191,00010,2023-03
0026,APEC,00010,COCOA BEANS,3324471,3324471,0,1299388,1299388,00010,2023-03
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2023-03
0028,CACM,00010,COCOA BEANS,36941,36941,516,7800,7800,00010,2023-03
2010,MEXICO,00010,COCOA BEANS,18871,18871,0,0,0,00010,2023-03
2050,GUATEMALA,00010,COCOA BEANS,2549,2549,516,0,0,00010,2023-03
2190,NICARAGUA,00010,COCOA BEANS,34392,34392,0,7800,7800,00010,2023-03
2230,COSTA RICA,00010,COCOA BEANS,0,0,0,0,0,00010,2023-03
2250,PANAMA,00010,COCOA BEANS,108000,108000,0,40414,40414,00010,2023-03
2450,HAITI,00010,COCOA BEANS,39046,39046,0,20286,20286,00010,2023-03
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,3740409,3740409,0,1292634,1292634,00010,2023-03
7830,TANZANIA,00010,COCOA BEANS,582150,582150,0,218507,218507,00010,2023-03
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,3990646,3990646,516,1375984,1375984,00010,2023-03
3XXX,SOUTH AMERICA,00010,COCOA BEANS,11247980,11247980,1950,3802726,3802726,00010,2023-03
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2023-04
5600,INDONESIA,00010,COCOA BEANS,0,0,0,0,0,00010,2023-04
5650,PHILIPPINES,00010,COCOA BEANS,17891,17891,0,8337,8337,00010,2023-04
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,234450,234450,0,94500,94500,00010,2023-04
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2023-04
3010,COLOMBIA,00010,COCOA BEANS,129256,129256,0,52240,52240,00010,2023-04
3070,VENEZUELA,00010,COCOA BEANS,0,0,0,0,0,00010,2023-04
3310,ECUADOR,00010,COCOA BEANS,12234321,12234321,3880,4529661,4529661,00010,2023-04
3330,PERU,00010,COCOA BEANS,200734,200734,0,55998,57341,00010,2023-04
3510,BRAZIL,00010,COCOA BEANS,4627,4627,0,0,1000,00010,2023-04
4279,FRANCE,00010,COCOA BEANS,11423,11423,0,1260,1260,00010,2023-04
7480,COTE D'IVOIRE,00010,COCOA BEANS,94445030,94445030,0,2834571,46238747,00010,2023-04
7490,GHANA,00010,COCOA BEANS,27080938,27080938,0,12753349,12753349,00010,2023-04
7520,TOGO,00010,COCOA BEANS,0,0,0,0,0,00010,2023-04
7530,NIGERIA,00010,COCOA BEANS,1971918,1971918,0,785538,785538,00010,2023-04
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2023-04
4419,SWITZERLAND,00010,COCOA BEANS,7160,7160,0,497,497,00010,2023-04
4890,TURKEY,00010,COCOA BEANS,0,0,0,0,0,00010,2023-04
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,141753618,141753618,3880,22892354,66298873,00010,2023-04
0003,EUROPEAN UNION,00010,COCOA BEANS,11423,11423,0,1260,1260,00010,2023-04
1XXX,NORTH AMERICA,00010,COCOA BEANS,14039,14039,0,0,0,00010,2023-04
4XXX,EUROPE,00010,COCOA BEANS,18583,18583,0,1757,1757,00010,2023-04
7XXX,AFRICA,00010,COCOA BEANS,123623886,123623886,0,16399918,59804094,00010,2023-04
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,252341,252341,0,102837,102837,00010,2023-04
5XXX,ASIA,00010,COCOA BEANS,17891,17891,0,8337,8337,00010,2023-04
0017,CAFTA-DR,00010,COCOA BEANS,5275831,5275831,0,1749943,1749943,00010,2023-04
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,234450,234450,0,94500,94500,00010,2023-04
0020,USMCA (NAFTA),00010,COCOA BEANS,14039,14039,0,0,0,00010,2023-04
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,17858808,17858808,3880,6387842,6390185,00010,2023-04
0022,OECD,00010,COCOA BEANS,32622,32622,0,1757,1757,00010,2023-04
0023,NATO,00010,COCOA BEANS,11423,11423,0,1260,1260,00010,2023-04
0024,LAFTA,00010,COCOA BEANS,12582977,12582977,3880,4637899,4640242,00010,2023-04
0025,EURO AREA,00010,COCOA BEANS,11423,11423,0,1260,1260,00010,2023-04
0026,APEC,00010,COCOA BEANS,467114,467114,0,158835,160178,00010,2023-04
0027,ASEAN,00010,COCOA BEANS,17891,17891,0,8337,8337,00010,2023-04
